STATE,month,HLY-TEMP-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-DEWP-NORMAL,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-HIDX-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-PCTCLM,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
American Samoa,8,80.70698924731182,77.66801075268818,83.11129032258064,74.29516129032257,70.53091397849462,77.38373655913979,15.706989247311828,0.0,86.07567204301075,80.70698924731182,13.2125,4.79502688172043,104.83602150537635,11.696639784946235,3.0,47.281048387096774,4.0,30.071236559139784
American Samoa,9,81.38916666666667,78.36680555555556,83.80513888888889,74.99597222222224,71.65583333333333,77.92791666666666,16.389027777777777,0.0,87.65430555555555,81.38916666666667,13.481527777777778,3.8618055555555557,101.84861111111111,11.92513888888889,3.0,50.916805555555555,4.0,27.093055555555555
American Samoa,10,81.79435483870968,78.55604838709678,84.3758064516129,75.70389784946236,72.55309139784946,78.65134408602151,16.794354838709676,0.0,88.86693548387096,81.79435483870968,12.040725806451611,4.81989247311828,99.75806451612904,10.455376344086021,3.0,49.32163978494624,4.0,24.44986559139785
American Samoa,11,82.39361111111111,78.89583333333333,85.27444444444446,76.42611111111111,73.52611111111112,79.07152777777777,17.39361111111111,0.0,90.40916666666668,82.39361111111111,10.172083333333333,7.3277777777777775,94.57638888888889,8.121805555555556,3.0,42.182222222222215,4.025,20.27041666666667
American Samoa,12,82.80604838709677,79.18870967741935,85.77997311827957,76.58588709677419,73.88951612903226,79.27728494623655,17.806048387096777,0.0,91.24690860215054,82.80591397849462,9.647849462365592,8.006317204301075,81.3239247311828,6.018145161290323,3.1344086021505375,33.89368279569893,4.391129032258065,17.36814516129032
Arizona,1,43.29669952210275,34.08503584229391,52.404241338112314,24.084662485065714,10.69413082437276,37.44826762246117,0.27156511350059737,21.976672640382315,43.29669952210275,40.71861368389603,5.938581030619866,22.847692307692306,186.1041075429425,2.6271695294996267,4.317401045556386,30.76014936519791,4.924869305451829,16.212233009708736
Arizona,2,47.20446428571428,37.35056216931217,56.804976851851855,24.935251322751327,10.18817791005291,38.21240079365079,0.6185681216931218,18.416038359788363,47.20446428571428,44.96807208994709,6.662003968253969,19.254580026455024,197.80142195767195,3.2375000000000003,4.889054232804233,31.381398809523805,4.886078042328043,17.05929232804233
Arizona,3,53.8767174432497,43.49852150537634,63.36299283154121,25.364217443249704,12.455913978494621,37.76099163679809,1.8593189964157706,12.983870967741936,53.8767174432497,52.42722520908005,7.438709677419355,15.942443249701315,211.38007765830346,3.97010155316607,5.178016726403823,33.30628733572282,5.096774193548387,17.594728195937872
Arizona,4,61.047345679012345,50.435262345679014,70.69341049382716,24.1020524691358,11.472052469135802,36.1808487654321,4.323240740740741,8.277253086419753,61.047345679012345,60.23162037037037,8.352777777777778,13.127067901234566,219.49583333333334,4.950787037037037,5.484413580246914,34.442268518518524,5.375462962962963,18.83219135802469
Arizona,5,70.3986559139785,60.12286439665471,79.55640681003584,27.903748506571088,15.33466248506571,40.74938769414575,9.302165471923537,3.901403823178017,70.3986559139785,70.15839307048984,8.338784348864994,12.630451015531658,214.36798088410993,5.418085424133811,5.400537634408602,36.61063321385902,5.496863799283154,19.212410394265234
Arizona,6,80.13547839506174,72.03282407407407,87.4869135802469,31.748734567901238,18.215709876543208,45.84657407407407,16.639629629629628,1.5026080246913582,80.13547839506174,80.08842592592593,8.247407407407406,12.583271604938272,210.8817901234568,5.712901234567901,5.438888888888889,39.40518518518519,5.656635802469136,19.561496913580246
Arizona,7,83.20439068100359,75.55034348864994,89.9718339307049,48.63681302270012,34.39925328554361,60.935767622461164,18.763157108721625,0.5566457586618877,83.21880227001195,83.29380716749137,7.595087614197992,13.960431331436274,204.27137936198892,4.280575108581699,5.390594578403475,33.614662273476114,5.538864759622585,18.585053167590235
Arizona,8,81.11266427718041,73.7239247311828,87.79186081242531,51.911140979689364,39.54759557945041,61.61535244922342,16.800388291517322,0.6858124253285544,81.15943847072879,81.14337872213078,6.896857698638335,16.410115217716594,190.31228490199013,3.6792009576537485,5.092922340266347,31.997411342211578,5.346102049977555,17.655289540625468
Arizona,9,75.22632716049382,67.2920524691358,82.24006172839506,44.46195987654321,30.53658950617284,57.410756172839505,12.212453703703703,1.9852160493827162,75.22839506172839,75.16441358024692,6.731111111111112,17.591975308641974,186.8993827160494,3.640570987654321,4.922839506172839,32.59331790123457,4.884413580246914,17.356635802469135
